rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,base_stop,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,017940,E1,KOSPI,589274000000,"LPG(프로판,부탄가스),가스기기판매",85900.0,83335.0,21.0,23.0,20.0,11,10.0,85.0,2.9860302677532014,15.126050420168067,32.93217066997833,C,81900.0,83778.0,90079.65780933687,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_c"": 3, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",77500.0,oneil,Pocket Pivot,85900.0,83335.0,2.9860302677532014,breakout,돌파,90079.65780933687,86232.15780933687,4.271219600038491,pullback,눌림목,81900.0,78822.0,3.7582417582417578,5,2511729300.0,-2246387300.0,2026-01-23 17:00,1,,0
2,214370,케어젠,KOSDAQ,4630233000000,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",86200.0,81240.0,24.0,25.0,18.0,7,9.0,83.0,5.754060324825986,7.563025210084033,32.32320791115721,B,71880.0,71372.0,82428.85110864599,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",45800.0,oneil,Pocket Pivot,86200.0,81240.0,5.754060324825986,breakout,돌파,87924.0,80484.0,8.461853418861743,pullback,눌림목,71880.0,65928.0,8.280467445742905,0,496006900.0,2991918800.0,2026-01-23 17:00,1,,0
3,028300,HLB,KOSDAQ,7624550640300,"의료기기, 의약외품 등",57300.0,54660.0,25.0,25.0,13.0,9,10.0,82.0,4.607329842931937,13.445378151260504,46.056956418754446,B,51952.5,49372.0,55203.28498129779,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_safe"": 10}",42300.0,oneil,Pocket Pivot,57300.0,54660.0,4.607329842931937,breakout,돌파,58446.0,54486.0,6.775485063135202,pullback,눌림목,51952.5,48784.5,6.09787786920745,1,6849721100.0,4126794300.0,2026-01-23 17:00,1,,0
4,002380,KCC,KOSPI,4216630489500,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",474500.0,459877.5,24.0,25.0,16.0,5,10.0,80.0,4.98202442199219,8.403361344537815,37.28641952001687,B,422400.0,421390.0,453570.9266250879,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_safe"": 10}",346000.0,breakout,돌파,483990.0,459877.5,4.98202442199219,oneil,오닐,474500.0,458425.0,3.3877766069546893,pullback,눌림목,422400.0,403110.0,4.566761363636364,1,10387699500.0,-3404185000.0,2026-01-23 17:00,1,,0
5,247540,에코프로비엠,KOSDAQ GLOBAL,17046774259200,양극활물질,174300.0,166342.84242594382,21.0,25.0,16.0,9,8.0,79.0,6.358442461216461,0.8403361344537815,32.259705888489755,B,153110.0,155832.0,177637.84242594382,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -2}",140400.0,breakout,돌파,177637.84242594382,166342.84242594382,6.358442461216461,oneil,오닐,174300.0,166770.0,4.320137693631669,pullback,눌림목,153110.0,144074.0,5.901639344262295,1,55542571500.0,34818318200.0,2026-01-23 17:00,1,,0
6,003550,LG,KOSPI,14388873880500,지주회사,93300.0,90640.0,24.0,14.0,16.0,15,10.0,79.0,2.8510182207931405,14.285714285714286,33.66426126266483,A,84085.0,82706.0,88594.20682503433,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_safe"": 10}",78600.0,oneil,Pocket Pivot,93300.0,90640.0,2.8510182207931405,breakout,돌파,95166.0,91176.0,4.192673854107559,pullback,눌림목,84085.0,80893.0,3.796158648986145,5,22171629500.0,5568883500.0,2026-01-23 17:00,1,,0
7,095660,네오위즈,KOSDAQ,581391305600,"피망,스페셜포스",26600.0,24600.0,22.0,24.0,13.0,9,10.0,78.0,2.9394357861511144,3.361344537815126,24.60771770271831,A,25345.0,25269.0,26507.124450182866,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_safe"": 10}",24600.0,pullback,눌림목,25345.0,24600.0,2.9394357861511144,oneil,Pocket Pivot,26600.0,25655.0,3.552631578947368,breakout,돌파,27132.0,25714.5,5.224458204334366,1,511552050.0,50179650.0,2026-01-23 17:00,1,,0
8,004020,현대제철,KOSPI,4663930185750,"H형강,제철,제강,철근,압연,스테인레스,주강,시트파일 제조,수출입,중기부품(탱크바퀴)제조,판매",34950.0,33523.75,22.0,24.0,13.0,9,10.0,78.0,4.0808297567954215,1.680672268907563,21.25968756236806,A,31087.5,30917.0,33490.507192258134,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_safe"": 10}",30750.0,oneil,Inside Day,34950.0,33523.75,4.0808297567954215,breakout,돌파,35649.0,33509.625,6.001220230581502,pullback,눌림목,31087.5,30750.0,1.0856453558504222,1,3392739200.0,16982207900.0,2026-01-23 17:00,1,,0
9,093320,케이아이엔엑스,KOSDAQ,638792000000,인터넷연동서비스 등,130900.0,125670.0,22.0,15.0,20.0,11,10.0,78.0,3.995416348357525,87.39495798319328,23.05396877911341,B,118845.0,110826.0,136017.6465074917,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",95000.0,oneil,Pocket Pivot,130900.0,125670.0,3.995416348357525,breakout,돌파,136017.6465074917,128172.6465074917,5.7676339809099,pullback,눌림목,118845.0,112569.0,5.280827969203584,5,1702737700.0,-444108900.0,2026-01-23 17:00,1,,0
10,251970,펌텍코리아,KOSDAQ,740280000000,화장품 용기,59700.0,57010.0,20.0,20.0,15.0,9,10.0,74.0,4.505862646566164,13.445378151260504,22.082575923650392,R,54290.0,54056.0,57547.932878888045,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 5, ""risk_safe"": 10}",52400.0,oneil,Inside Day,59700.0,57010.0,4.505862646566164,breakout,돌파,60894.0,56859.0,6.626268597891418,pullback,눌림목,54290.0,52400.0,3.481304107570455,1,2850355300.0,812252000.0,2026-01-23 17:00,1,,0
